"","USPS","GEOID","ALAND","AWATER","ALAND_SQMI","AWATER_SQMI","INTPTLAT","INTPTLONG"
"5659","CA","6073000100",1541456,0,0.595,0,32.7530051,-117.1858954
"5660","CA","6073000201",864211,0,0.334,0,32.7540028,-117.1733775
"5661","CA","6073000202",1305999,0,0.504,0,32.7453947,-117.1751539
"5662","CA","6073000300",898761,0,0.347,0,32.7447827,-117.1623035
"5663","CA","6073000400",1177451,0,0.455,0,32.7533382,-117.1630702
"5664","CA","6073000500",1109212,0,0.428,0,32.7604802,-117.1518959
"5665","CA","6073000600",932282,0,0.36,0,32.752993,-117.1519053
"5666","CA","6073000700",780038,0,0.301,0,32.7447605,-117.1513507
"5667","CA","6073000800",634251,0,0.245,0,32.7447819,-117.1420278
"5668","CA","6073000900",621682,0,0.24,0,32.7518529,-117.141957
"5669","CA","6073001000",849114,0,0.328,0,32.7602503,-117.1417054
"5670","CA","6073001100",935954,0,0.361,0,32.7652836,-117.1335163
"5671","CA","6073001200",687403,0,0.265,0,32.7580741,-117.1317985
"5672","CA","6073001300",785333,6598,0.303,0.003,32.7512721,-117.1323173
"5673","CA","6073001400",746326,0,0.288,0,32.74474,-117.1330809
"5674","CA","6073001500",793733,0,0.306,0,32.7437341,-117.1233871
"5675","CA","6073001600",688171,0,0.266,0,32.7521608,-117.121322
"5676","CA","6073001700",632753,0,0.244,0,32.7582458,-117.1207158
"5677","CA","6073001800",750197,0,0.29,0,32.7628808,-117.1186103
"5678","CA","6073001900",1838411,0,0.71,0,32.7697902,-117.1197686
"5679","CA","6073002001",2460635,0,0.95,0,32.7699228,-117.1043481
"5680","CA","6073002002",1284049,0,0.496,0,32.7645565,-117.0929249
"5681","CA","6073002100",891317,0,0.344,0,32.7586876,-117.1084657
"5682","CA","6073002201",357367,0,0.138,0,32.7524807,-117.1124957
"5683","CA","6073002202",486881,0,0.188,0,32.7523973,-117.1051018
"5684","CA","6073002301",423325,0,0.163,0,32.7573492,-117.0947635
"5685","CA","6073002302",528824,0,0.204,0,32.7525425,-117.0963988
"5686","CA","6073002401",653882,0,0.252,0,32.7470743,-117.1151992
"5687","CA","6073002402",502869,0,0.194,0,32.7468136,-117.1052325
"5688","CA","6073002501",1256394,0,0.485,0,32.7400368,-117.1096435
"5689","CA","6073002502",1893335,0,0.731,0,32.7281531,-117.1080465
"5690","CA","6073002601",835086,0,0.322,0,32.7449119,-117.0966252
"5691","CA","6073002602",767252,0,0.296,0,32.7357597,-117.0972747
"5692","CA","6073002702",1359573,0,0.525,0,32.7542099,-117.0728017
"5693","CA","6073002703",1985351,0,0.767,0,32.7451078,-117.0658125
"5694","CA","6073002705",1227308,0,0.474,0,32.7338692,-117.0835759
"5695","CA","6073002707",383554,0,0.148,0,32.7529867,-117.0895143
"5696","CA","6073002708",639828,0,0.247,0,32.7531727,-117.0830585
"5697","CA","6073002709",620821,0,0.24,0,32.7439931,-117.0896386
"5698","CA","6073002710",685711,0,0.265,0,32.7439483,-117.0844893
"5699","CA","6073002711",1360226,68328,0.525,0.026,32.7392472,-117.0716346
"5700","CA","6073002712",2194501,0,0.847,0,32.7297628,-117.0732171
"5701","CA","6073002801",2866250,0,1.107,0,32.7755049,-117.0837585
"5702","CA","6073002803",1109161,0,0.428,0,32.7638379,-117.0835961
"5703","CA","6073002804",1470843,0,0.568,0,32.7647357,-117.0739019
"5704","CA","6073002902",1597412,0,0.617,0,32.7604105,-117.058923
"5705","CA","6073002903",1407466,0,0.543,0,32.7498572,-117.0553352
"5706","CA","6073002904",1802461,0,0.696,0,32.7715643,-117.0626516
"5707","CA","6073002905",1146258,0,0.443,0,32.7711434,-117.049645
"5708","CA","6073003001",2378715,0,0.918,0,32.7174952,-117.0753791
"5709","CA","6073003003",3273244,0,1.264,0,32.7250633,-117.0575504
"5710","CA","6073003004",1271002,0,0.491,0,32.7130823,-117.0607339
"5711","CA","6073003101",1050211,0,0.405,0,32.6994123,-117.0801318
"5712","CA","6073003103",2039646,0,0.788,0,32.7070141,-117.0441008
"5713","CA","6073003105",1210504,0,0.467,0,32.710698,-117.0295699
"5714","CA","6073003107",1572162,0,0.607,0,32.7062651,-117.0230027
"5715","CA","6073003108",1083966,0,0.419,0,32.7074405,-117.0155785
"5716","CA","6073003109",1094280,0,0.423,0,32.6918459,-117.0556229
"5717","CA","6073003111",1444624,0,0.558,0,32.7050468,-117.0807478
"5718","CA","6073003112",1503296,0,0.58,0,32.7058788,-117.0628402
"5719","CA","6073003113",1588340,0,0.613,0,32.6961845,-117.0644799
"5720","CA","6073003114",1135917,0,0.439,0,32.6998003,-117.045003
"5721","CA","6073003115",1532912,0,0.592,0,32.6955808,-117.0379718
"5722","CA","6073003201",1617951,0,0.625,0,32.6836181,-117.0608884
"5723","CA","6073003202",1298416,0,0.501,0,32.6720531,-117.0643712
"5724","CA","6073003204",3076521,416280,1.188,0.161,32.6571679,-117.0564201
"5725","CA","6073003207",5198550,381866,2.007,0.147,32.6716968,-117.0309545
"5726","CA","6073003208",1358209,0,0.524,0,32.6786956,-117.0452492
"5727","CA","6073003209",1317695,0,0.509,0,32.6835898,-117.0387603
"5728","CA","6073003211",857738,0,0.331,0,32.6775705,-117.0547677
"5729","CA","6073003212",1270604,0,0.491,0,32.6696288,-117.0537725
"5730","CA","6073003213",1197047,0,0.462,0,32.688526,-117.0307834
"5731","CA","6073003214",1242162,0,0.48,0,32.6945179,-117.020195
"5732","CA","6073003301",1526634,0,0.589,0,32.7027448,-117.1018964
"5733","CA","6073003303",618703,0,0.239,0,32.6928029,-117.0986487
"5734","CA","6073003304",588939,0,0.227,0,32.7067337,-117.0903055
"5735","CA","6073003305",1289457,0,0.498,0,32.6978827,-117.0900666
"5736","CA","6073003401",2805038,0,1.083,0,32.7250255,-117.0950446
"5737","CA","6073003403",1386867,0,0.535,0,32.7136508,-117.1085938
"5738","CA","6073003404",1670663,0,0.645,0,32.7139897,-117.0939554
"5739","CA","6073003501",1185126,0,0.458,0,32.7060279,-117.114577
"5740","CA","6073003502",779671,0,0.301,0,32.6985985,-117.1135384
"5741","CA","6073003601",897314,0,0.346,0,32.6909981,-117.1165301
"5742","CA","6073003602",655439,0,0.253,0,32.6929366,-117.1074107
"5743","CA","6073003603",677687,0,0.262,0,32.6866567,-117.1075926
"5744","CA","6073003800",1802204,21921,0.696,0.008,32.6835337,-117.1207979
"5745","CA","6073003901",641586,0,0.248,0,32.703558,-117.1267807
"5746","CA","6073003902",1167021,6680,0.451,0.003,32.696749,-117.1263197
"5747","CA","6073004000",856094,0,0.331,0,32.7087782,-117.127113
"5748","CA","6073004100",1514790,0,0.585,0,32.7148357,-117.1292445
"5749","CA","6073004200",2493057,0,0.963,0,32.7293502,-117.1194471
"5750","CA","6073004300",1018274,0,0.393,0,32.7353586,-117.1293851
"5751","CA","6073004400",942246,0,0.364,0,32.7243369,-117.129657
"5752","CA","6073004501",327971,0,0.127,0,32.717632,-117.1381734
"5753","CA","6073004600",387073,0,0.149,0,32.7151766,-117.1449004
"5754","CA","6073004700",348489,0,0.135,0,32.7083898,-117.14508
"5755","CA","6073004800",562968,0,0.217,0,32.7084558,-117.13814
"5756","CA","6073004900",775746,0,0.3,0,32.7018489,-117.1386692
"5757","CA","6073005000",1459894,0,0.564,0,32.6948583,-117.1411804
"5758","CA","6073005100",1619215,0,0.625,0,32.7037353,-117.1528127
"5759","CA","6073005200",739296,0,0.285,0,32.7155303,-117.1521135
"5760","CA","6073005300",871344,0,0.336,0,32.7156831,-117.1615102
"5761","CA","6073005400",1544773,0,0.596,0,32.7119409,-117.1666546
"5762","CA","6073005500",443459,0,0.171,0,32.7241295,-117.1468293
"5763","CA","6073005600",5564838,0,2.149,0,32.7303851,-117.147227
"5764","CA","6073005700",272352,0,0.105,0,32.7252925,-117.1625726
"5765","CA","6073005800",808276,0,0.312,0,32.7249041,-117.1705895
"5766","CA","6073005900",419242,0,0.162,0,32.7293439,-117.1642626
"5767","CA","6073006000",1009025,0,0.39,0,32.7360508,-117.164543
"5768","CA","6073006100",892123,0,0.344,0,32.7364188,-117.1737119
"5769","CA","6073006200",3275903,0,1.265,0,32.731729,-117.1904448
"5770","CA","6073006300",1961093,81282,0.757,0.031,32.7377186,-117.1977435
"5771","CA","6073006500",3717315,0,1.435,0,32.7521191,-117.2008195
"5772","CA","6073006600",509284,0,0.197,0,32.745617,-117.2061684
"5773","CA","6073006801",672660,0,0.26,0,32.7547548,-117.2292638
"5774","CA","6073006802",1016043,0,0.392,0,32.7501745,-117.2184849
"5775","CA","6073006900",1820439,0,0.703,0,32.7430457,-117.221947
"5776","CA","6073007002",1443428,0,0.557,0,32.732371,-117.2356355
"5777","CA","6073007100",2865789,0,1.106,0,32.7171998,-117.2390198
"5778","CA","6073007200",2805015,709604,1.083,0.274,32.7215901,-117.2533174
"5779","CA","6073007301",858295,295726,0.331,0.114,32.7408214,-117.252275
"5780","CA","6073007302",834938,0,0.322,0,32.7357705,-117.2446667
"5781","CA","6073007400",1521805,0,0.588,0,32.7451404,-117.235253
"5782","CA","6073007501",1033818,0,0.399,0,32.7519747,-117.2431575
"5783","CA","6073007502",672608,186646,0.26,0.072,32.747805,-117.2489105
"5784","CA","6073007600",8435096,10772890,3.257,4.159,32.7727787,-117.2172697
"5785","CA","6073007701",568639,0,0.22,0,32.7883849,-117.2400754
"5786","CA","6073007702",644871,0,0.249,0,32.7898373,-117.2350137
"5787","CA","6073007800",2008878,6380,0.776,0.002,32.8039041,-117.2243397
"5788","CA","6073007903",757674,0,0.293,0,32.8025161,-117.2397403
"5789","CA","6073007905",571324,0,0.221,0,32.7996991,-117.2526157
"5790","CA","6073007907",469802,0,0.181,0,32.7965191,-117.2417581
"5791","CA","6073007908",459184,0,0.177,0,32.7981576,-117.2344938
"5792","CA","6073007910",673876,325210,0.26,0.126,32.7943988,-117.2539835
"5793","CA","6073008002",1091590,0,0.421,0,32.8083069,-117.2422493
"5794","CA","6073008003",752496,0,0.291,0,32.8047692,-117.254695
"5795","CA","6073008006",950868,536851,0.367,0.207,32.8086093,-117.2628601
"5796","CA","6073008101",1166646,307276,0.45,0.119,32.8329093,-117.2778263
"5797","CA","6073008102",1373399,530975,0.53,0.205,32.8191521,-117.273466
"5798","CA","6073008200",1301870,668924,0.503,0.258,32.845504,-117.2757498
"5799","CA","6073008301",2350722,0,0.908,0,32.8161954,-117.2324751
"5800","CA","6073008303",4406298,0,1.701,0,32.8407729,-117.257178
"5801","CA","6073008305",4457774,0,1.721,0,32.8797676,-117.231815
"5802","CA","6073008306",2738706,0,1.057,0,32.8471981,-117.2264884
"5803","CA","6073008307",2191451,0,0.846,0,32.8521593,-117.2117936
"5804","CA","6073008310",5165201,0,1.994,0,32.8253098,-117.2458512
"5805","CA","6073008311",2511506,0,0.97,0,32.8253212,-117.2633257
"5806","CA","6073008312",8620732,3182807,3.328,1.229,32.9053825,-117.252727
"5807","CA","6073008313",2379528,0,0.919,0,32.8551696,-117.240935
"5808","CA","6073008324",5474222,42755,2.114,0.017,32.9516034,-117.2502783
"5809","CA","6073008327",6258971,65207,2.417,0.025,32.9703783,-117.2429643
"5810","CA","6073008328",7150823,0,2.761,0,32.9681836,-117.2061422
"5811","CA","6073008329",2528208,0,0.976,0,32.9442689,-117.2358219
"5812","CA","6073008330",1533483,0,0.592,0,32.9512327,-117.2211586
"5813","CA","6073008331",954205,0,0.368,0,32.9426037,-117.2241058
"5814","CA","6073008333",15562239,0,6.009,0,32.9260193,-117.2092161
"5815","CA","6073008335",4454168,0,1.72,0,32.9686648,-117.1472336
"5816","CA","6073008336",828562,0,0.32,0,32.9678415,-117.1331584
"5817","CA","6073008337",1566257,0,0.605,0,32.9583944,-117.1357871
"5818","CA","6073008339",11791411,74176,4.553,0.029,32.9030498,-117.2324729
"5819","CA","6073008340",2285999,0,0.883,0,32.8680843,-117.2035179
"5820","CA","6073008341",820586,0,0.317,0,32.8692105,-117.217535
"5821","CA","6073008343",766103,0,0.296,0,32.8626551,-117.2175882
"5822","CA","6073008344",2038464,0,0.787,0,32.8583725,-117.1962568
"5823","CA","6073008345",1912671,0,0.738,0,32.8501744,-117.1915868
"5824","CA","6073008346",11734469,0,4.531,0,32.9125482,-117.1877875
"5825","CA","6073008347",2266987,0,0.875,0,32.9234425,-117.1578601
"5826","CA","6073008348",1998300,0,0.772,0,32.9147375,-117.1629598
"5827","CA","6073008349",959831,0,0.371,0,32.9166879,-117.1487913
"5828","CA","6073008350",15528713,0,5.996,0,32.8914562,-117.1716869
"5829","CA","6073008351",1059679,0,0.409,0,32.9071751,-117.1501108
"5830","CA","6073008352",696002,0,0.269,0,32.9272107,-117.1381437
"5831","CA","6073008353",1954799,0,0.755,0,32.9328144,-117.1336751
"5832","CA","6073008354",2899658,0,1.12,0,32.9332292,-117.1187358
"5833","CA","6073008355",894277,0,0.345,0,32.9217551,-117.1266053
"5834","CA","6073008356",605825,0,0.234,0,32.9209153,-117.1397621
"5835","CA","6073008357",914002,0,0.353,0,32.9164937,-117.1353259
"5836","CA","6073008358",1884732,0,0.728,0,32.9099606,-117.1335089
"5837","CA","6073008359",1113650,0,0.43,0,32.9102966,-117.1205023
"5838","CA","6073008360",2785971,0,1.076,0,32.8998834,-117.1295175
"5839","CA","6073008361",564627,0,0.218,0,32.8680175,-117.2341699
"5840","CA","6073008362",886227,0,0.342,0,32.8589288,-117.2334341
"5841","CA","6073008363",254412,0,0.098,0,32.8654714,-117.2229253
"5842","CA","6073008364",989248,0,0.382,0,32.8599378,-117.2274155
"5843","CA","6073008365",2300054,0,0.888,0,32.9411206,-117.1442817
"5844","CA","6073008366",6104530,1633,2.357,0.001,32.9526852,-117.1604288
"5845","CA","6073008501",3028144,0,1.169,0,32.8318275,-117.2237752
"5846","CA","6073008502",3163490,0,1.221,0,32.8373057,-117.206765
"5847","CA","6073008503",3663511,0,1.414,0,32.8176494,-117.2136444
"5848","CA","6073008504",3017640,0,1.165,0,32.8226369,-117.195777
"5849","CA","6073008505",2952506,0,1.14,0,32.8402995,-117.1850043
"5850","CA","6073008506",1289961,0,0.498,0,32.8302338,-117.1867776
"5851","CA","6073008507",2237200,0,0.864,0,32.8262504,-117.1737801
"5852","CA","6073008509",1952837,0,0.754,0,32.8149642,-117.171816
"5853","CA","6073008510",2035610,0,0.786,0,32.8083089,-117.1629093
"5854","CA","6073008511",15189491,0,5.865,0,32.8260087,-117.1415707
"5855","CA","6073008512",2080873,0,0.803,0,32.8093223,-117.1881489
"5856","CA","6073008513",1496046,0,0.578,0,32.8034143,-117.1810994
"5857","CA","6073008600",2670768,0,1.031,0,32.7908268,-117.1779397
"5858","CA","6073008701",1688975,0,0.652,0,32.7980301,-117.1639319
"5859","CA","6073008702",2697183,0,1.041,0,32.7884171,-117.1558879
"5860","CA","6073008800",1461012,0,0.564,0,32.7824563,-117.1653561
"5861","CA","6073008901",1299083,0,0.502,0,32.7726385,-117.172759
"5862","CA","6073008902",2871371,216448,1.109,0.084,32.7635116,-117.1799423
"5863","CA","6073009000",1231847,0,0.476,0,32.7782874,-117.1788276
"5864","CA","6073009101",2793224,0,1.078,0,32.8002103,-117.2039588
"5865","CA","6073009102",980621,0,0.379,0,32.8035298,-117.1955335
"5866","CA","6073009103",1794055,0,0.693,0,32.7878006,-117.1956415
"5867","CA","6073009104",1723714,0,0.666,0,32.7798752,-117.1959499
"5868","CA","6073009106",2392888,0,0.924,0,32.7712924,-117.1982652
"5869","CA","6073009107",806734,0,0.311,0,32.7677269,-117.1885238
"5870","CA","6073009201",1713649,0,0.662,0,32.8015228,-117.1463385
"5871","CA","6073009202",3619053,0,1.397,0,32.7860364,-117.1428842
"5872","CA","6073009301",1579690,0,0.61,0,32.8015574,-117.1342573
"5873","CA","6073009304",5483430,72418,2.117,0.028,32.7736652,-117.1372412
"5874","CA","6073009305",1534039,0,0.592,0,32.7912089,-117.1278103
"5875","CA","6073009306",2846150,0,1.099,0,32.7997469,-117.1197439
"5876","CA","6073009400",62166334,20848,24.003,0.008,32.8653405,-117.1173286
"5877","CA","6073009502",3419464,0,1.32,0,32.8336311,-117.1102307
"5878","CA","6073009504",59617698,9234,23.019,0.004,32.9019274,-117.0284232
"5879","CA","6073009505",17535921,112940,6.771,0.044,32.8437051,-117.0656323
"5880","CA","6073009506",1523977,0,0.588,0,32.8247352,-117.0924729
"5881","CA","6073009507",4056198,12587,1.566,0.005,32.8149697,-117.0747667
"5882","CA","6073009509",4686147,525216,1.809,0.203,32.8089036,-117.0870148
"5883","CA","6073009510",1610258,0,0.622,0,32.8171353,-117.1092975
"5884","CA","6073009511",1468757,0,0.567,0,32.8036949,-117.1085634
"5885","CA","6073009602",1933439,0,0.747,0,32.7987225,-117.0846348
"5886","CA","6073009603",1501940,228753,0.58,0.088,32.7867315,-117.1067273
"5887","CA","6073009604",1828019,0,0.706,0,32.7867228,-117.091731
"5888","CA","6073009703",1655643,0,0.639,0,32.7956719,-117.0736104
"5889","CA","6073009704",3133412,0,1.21,0,32.8068414,-117.0606979
"5890","CA","6073009705",2414822,0,0.932,0,32.7850586,-117.073391
"5891","CA","6073009706",5765580,650223,2.226,0.251,32.7864962,-117.0489529
"5892","CA","6073009801",2091758,0,0.808,0,32.7984505,-117.030735
"5893","CA","6073009802",1979719,0,0.764,0,32.7968506,-117.0141151
"5894","CA","6073009804",1839810,0,0.71,0,32.8085602,-117.0134559
"5895","CA","6073009805",7475441,0,2.886,0,32.8156127,-117.0343361
"5896","CA","6073009901",5606686,1665633,2.165,0.643,32.6853619,-117.2455744
"5897","CA","6073009902",86223,20101136,0.033,7.761,32.6974114,-117.2396944
"5898","CA","6073010001",2103024,0,0.812,0,32.5868139,-117.0554451
"5899","CA","6073010003",1278410,0,0.494,0,32.5788402,-117.0440688
"5900","CA","6073010004",1411186,0,0.545,0,32.5709253,-117.0522685
"5901","CA","6073010005",1505322,0,0.581,0,32.5641852,-117.0496292
"5902","CA","6073010009",3530104,532114,1.363,0.205,32.5473763,-117.0528794
"5903","CA","6073010010",1169865,0,0.452,0,32.5783698,-117.0636964
"5904","CA","6073010011",885029,0,0.342,0,32.5795147,-117.0547796
"5905","CA","6073010012",629593,0,0.243,0,32.5607766,-117.0585027
"5906","CA","6073010013",896530,0,0.346,0,32.5555376,-117.0474702
"5907","CA","6073010014",28491580,19560,11.001,0.008,32.5754926,-116.9784789
"5908","CA","6073010015",40509650,0,15.641,0,32.5601358,-116.9531038
"5909","CA","6073010103",3135218,2693099,1.211,1.04,32.5996184,-117.0958327
"5910","CA","6073010104",1619360,0,0.625,0,32.5673601,-117.0970321
"5911","CA","6073010106",1339664,0,0.517,0,32.5718037,-117.0723421
"5912","CA","6073010107",2323493,2879,0.897,0.001,32.5820941,-117.0793152
"5913","CA","6073010109",11532741,1281687,4.453,0.495,32.5494881,-117.0884184
"5914","CA","6073010110",2185959,0,0.844,0,32.5703467,-117.0885752
"5915","CA","6073010111",603505,0,0.233,0,32.5641927,-117.0662795
"5916","CA","6073010112",802050,0,0.31,0,32.5688881,-117.0803945
"5917","CA","6073010200",7032133,1805025,2.715,0.697,32.5653537,-117.1145672
"5918","CA","6073010300",1120022,0,0.432,0,32.575638,-117.1144635
"5919","CA","6073010401",396721,0,0.153,0,32.5794072,-117.1072875
"5920","CA","6073010402",677380,0,0.262,0,32.5727795,-117.1057746
"5921","CA","6073010501",447837,37960,0.173,0.015,32.5854741,-117.1255467
"5922","CA","6073010502",1050812,0,0.406,0,32.5860335,-117.1129849
"5923","CA","6073010601",4401652,6143950,1.699,2.372,32.623646,-117.1291938
"5924","CA","6073010800",661224,0,0.255,0,32.6906311,-117.182643
"5925","CA","6073010900",1263078,105077,0.488,0.041,32.6854273,-117.1703734
"5926","CA","6073011000",850262,44386,0.328,0.017,32.6938942,-117.1702355
"5927","CA","6073011100",908114,0,0.351,0,32.6973819,-117.1785782
"5928","CA","6073011300",9937212,802092,3.837,0.31,32.6992345,-117.2096422
"5929","CA","6073011601",733715,0,0.283,0,32.6663314,-117.0964015
"5930","CA","6073011602",1006599,14300,0.389,0.006,32.6599903,-117.0941732
"5931","CA","6073011700",1630750,0,0.63,0,32.6738101,-117.0970458
"5932","CA","6073011801",651866,0,0.252,0,32.6804224,-117.1041616
"5933","CA","6073011802",898427,0,0.347,0,32.6840379,-117.0966643
"5934","CA","6073011902",1721468,0,0.665,0,32.6883739,-117.0815796
"5935","CA","6073012002",568098,0,0.219,0,32.6817819,-117.0792343
"5936","CA","6073012003",1090713,0,0.421,0,32.6800976,-117.0744514
"5937","CA","6073012101",692651,0,0.267,0,32.6651034,-117.0878571
"5938","CA","6073012102",1126798,0,0.435,0,32.6703515,-117.0785895
"5939","CA","6073012200",1724140,47893,0.666,0.018,32.6639283,-117.0738537
"5940","CA","6073012302",387318,0,0.15,0,32.6409446,-117.080293
"5941","CA","6073012303",1534550,31362,0.592,0.012,32.6513365,-117.073402
"5942","CA","6073012304",1232319,0,0.476,0,32.6439923,-117.0701191
"5943","CA","6073012401",1460917,45948,0.564,0.018,32.6507883,-117.0929614
"5944","CA","6073012402",896878,0,0.346,0,32.6430592,-117.0878962
"5945","CA","6073012501",461087,0,0.178,0,32.6335939,-117.0936978
"5946","CA","6073012502",2817953,1531909,1.088,0.591,32.6421028,-117.1094056
"5947","CA","6073012600",3043392,4112897,1.175,1.588,32.6200568,-117.1034056
"5948","CA","6073012700",1159147,0,0.448,0,32.6341315,-117.0851125
"5949","CA","6073012800",1034933,0,0.4,0,32.6358462,-117.0709931
"5950","CA","6073012900",1372425,0,0.53,0,32.6274203,-117.0676039
"5951","CA","6073013000",1627334,0,0.628,0,32.6248441,-117.0798163
"5952","CA","6073013102",1986983,0,0.767,0,32.6166605,-117.0657271
"5953","CA","6073013103",1769619,190418,0.683,0.074,32.6092325,-117.0887814
"5954","CA","6073013104",977893,0,0.378,0,32.6131276,-117.0779491
"5955","CA","6073013203",1115936,0,0.431,0,32.6067804,-117.0642137
"5956","CA","6073013204",802292,0,0.31,0,32.5982825,-117.0637049
"5957","CA","6073013205",1777331,4485,0.686,0.002,32.5966578,-117.0802103
"5958","CA","6073013206",1589049,0,0.614,0,32.5991877,-117.0722502
"5959","CA","6073013301",1701177,0,0.657,0,32.6238651,-117.0510483
"5960","CA","6073013302",1399724,0,0.54,0,32.6155222,-117.0486683
"5961","CA","6073013303",1382342,0,0.534,0,32.6077635,-117.0502304
"5962","CA","6073013306",1324967,0,0.512,0,32.6036559,-117.0400327
"5963","CA","6073013307",1308215,0,0.505,0,32.5988025,-117.0502967
"5964","CA","6073013308",1609626,0,0.621,0,32.5917561,-117.0490649
"5965","CA","6073013309",2506845,0,0.968,0,32.618313,-117.0337503
"5966","CA","6073013310",8503030,0,3.283,0,32.6261903,-116.9977853
"5967","CA","6073013311",3485487,0,1.346,0,32.6390207,-116.960394
"5968","CA","6073013312",854831,0,0.33,0,32.6009868,-117.0326101
"5969","CA","6073013313",18881163,17465,7.29,0.007,32.6004317,-116.9843595
"5970","CA","6073013314",15916442,1675770,6.145,0.647,32.6090391,-116.9544542
"5971","CA","6073013401",2306988,0,0.891,0,32.6352894,-117.056205
"5972","CA","6073013409",2672800,0,1.032,0,32.6332129,-117.035906
"5973","CA","6073013410",18968587,2328739,7.324,0.899,32.6829659,-116.9852707
"5974","CA","6073013411",4772595,0,1.843,0,32.660224,-117.0130133
"5975","CA","6073013412",4693213,0,1.812,0,32.6499139,-117.0387431
"5976","CA","6073013414",2868952,0,1.108,0,32.6311503,-117.0127578
"5977","CA","6073013415",1160610,0,0.448,0,32.6383744,-116.9983443
"5978","CA","6073013416",2205640,0,0.852,0,32.6481408,-116.9934936
"5979","CA","6073013417",2013808,0,0.778,0,32.65904,-116.9844864
"5980","CA","6073013418",1780862,73830,0.688,0.029,32.6499238,-116.977811
"5981","CA","6073013419",5584969,227892,2.156,0.088,32.6533559,-116.9521669
"5982","CA","6073013420",1933314,0,0.746,0,32.6400018,-117.021231
"5983","CA","6073013421",2476407,0,0.956,0,32.6453675,-117.0210109
"5984","CA","6073013503",2761169,0,1.066,0,32.7392499,-116.9812065
"5985","CA","6073013504",2189148,9867,0.845,0.004,32.7256525,-116.9791586
"5986","CA","6073013505",2724974,0,1.052,0,32.7373225,-116.964235
"5987","CA","6073013506",6724684,88959,2.596,0.034,32.7286863,-116.9524651
"5988","CA","6073013601",3241347,0,1.251,0,32.7537922,-116.9758102
"5989","CA","6073013604",3597361,0,1.389,0,32.7537863,-116.9177769
"5990","CA","6073013605",5806828,0,2.242,0,32.758975,-116.9481394
"5991","CA","6073013606",3771089,0,1.456,0,32.7472486,-116.9434735
"5992","CA","6073013701",2280967,0,0.881,0,32.7561468,-116.9918437
"5993","CA","6073013702",2456814,0,0.949,0,32.740592,-116.9969526
"5994","CA","6073013801",2281446,0,0.881,0,32.7480736,-117.00862
"5995","CA","6073013802",707857,0,0.273,0,32.7345888,-117.010411
"5996","CA","6073013903",2412281,1351430,0.931,0.522,32.7017506,-116.996053
"5997","CA","6073013905",2202814,0,0.851,0,32.7222353,-116.9900794
"5998","CA","6073013906",1797627,0,0.694,0,32.726792,-117.00719
"5999","CA","6073013907",1340013,0,0.517,0,32.7202479,-117.002748
"6000","CA","6073013908",1128932,0,0.436,0,32.7112095,-117.0050566
"6001","CA","6073013909",1081966,0,0.418,0,32.7116102,-116.9898628
"6002","CA","6073014001",1861221,0,0.719,0,32.7369473,-117.0236857
"6003","CA","6073014002",2103584,0,0.812,0,32.7249955,-117.0195705
"6004","CA","6073014101",1332137,0,0.514,0,32.7243262,-117.0325984
"6005","CA","6073014102",1181016,0,0.456,0,32.716321,-117.0381035
"6006","CA","6073014200",2256108,0,0.871,0,32.7274195,-117.0431132
"6007","CA","6073014300",1154691,0,0.446,0,32.7375847,-117.0418317
"6008","CA","6073014400",1699739,0,0.656,0,32.7435166,-117.0341644
"6009","CA","6073014500",1172821,0,0.453,0,32.7495164,-117.0438659
"6010","CA","6073014601",1454501,0,0.562,0,32.7606911,-117.0300533
"6011","CA","6073014602",2730705,0,1.054,0,32.7533388,-117.0247841
"6012","CA","6073014700",2501782,0,0.966,0,32.7618944,-117.0421574
"6013","CA","6073014803",1876626,0,0.725,0,32.7788354,-117.0229287
"6014","CA","6073014804",1275875,0,0.493,0,32.786443,-117.031084
"6015","CA","6073014805",1294397,0,0.5,0,32.7765333,-117.0385895
"6016","CA","6073014806",907573,0,0.35,0,32.7713214,-117.0352722
"6017","CA","6073014901",1724837,0,0.666,0,32.7619854,-117.0103025
"6018","CA","6073014902",1538658,0,0.594,0,32.7707414,-117.0117627
"6019","CA","6073015000",3104507,869,1.199,0,32.7846006,-117.0092586
"6020","CA","6073015100",2145855,0,0.829,0,32.7881113,-116.9938576
"6021","CA","6073015200",4264031,28065,1.646,0.011,32.7692636,-116.9893611
"6022","CA","6073015301",653494,0,0.252,0,32.7840225,-116.9579853
"6023","CA","6073015302",3394298,0,1.311,0,32.7743451,-116.9700125
"6024","CA","6073015403",3070809,0,1.186,0,32.7707045,-116.9501574
"6025","CA","6073015404",3602227,0,1.391,0,32.7802399,-116.9383632
"6026","CA","6073015405",4699585,0,1.815,0,32.7752264,-116.9179144
"6027","CA","6073015406",6075195,0,2.346,0,32.7723038,-116.8984175
"6028","CA","6073015501",32928509,0,12.714,0,32.8178169,-116.8633327
"6029","CA","6073015502",25856927,7874,9.983,0.003,32.8014376,-116.8356712
"6030","CA","6073015601",1623059,0,0.627,0,32.7921847,-116.9264026
"6031","CA","6073015602",4287575,0,1.655,0,32.794632,-116.9069289
"6032","CA","6073015701",961333,0,0.371,0,32.7977009,-116.9420918
"6033","CA","6073015703",684850,0,0.264,0,32.7912925,-116.9491346
"6034","CA","6073015704",942669,0,0.364,0,32.7909112,-116.9381289
